x,y,z,r,g,b
-0.057858348,0.06628247,0.6413374,128.0,102.0,121.0
-0.05875951,0.06891952,0.6412687,132.0,89.0,107.0
-0.07106823,-0.053461526,0.6376597,159.0,120.0,141.0
-0.070207596,-0.0508594,0.637721,158.0,129.0,151.0
-0.06934422,-0.04824878,0.6377825,155.0,121.0,161.0
-0.06934422,-0.045555282,0.6377825,163.0,116.0,137.0
-0.070207596,-0.042792045,0.637721,159.0,116.0,129.0
-0.07106823,-0.04003778,0.6376597,166.0,122.0,139.0
-0.06760895,-0.037597325,0.637906,161.0,114.0,130.0
-0.06847799,-0.034838058,0.63784415,169.0,118.0,136.0
-0.06847799,-0.03214016,0.63784415,154.0,115.0,124.0
-0.06760895,-0.029490404,0.637906,149.0,116.0,136.0
-0.06760895,-0.026788097,0.637906,138.0,108.0,130.0
-0.06934422,-0.024007283,0.6377825,149.0,99.0,118.0
-0.06847799,-0.021348577,0.63784415,157.0,118.0,127.0
-0.06934422,-0.018620284,0.6377825,152.0,90.0,121.0
-0.06847799,-0.015952785,0.63784415,173.0,121.0,123.0
-0.06934422,-0.013233285,0.6377825,139.0,115.0,141.0
-0.06760895,-0.010574251,0.637906,135.0,107.0,110.0
-0.066737056,-0.007884836,0.6379681,143.0,95.0,118.0
-0.066737056,-0.0051781028,0.6379681,135.0,91.0,115.0
-0.066737056,-0.0024713697,0.6379681,179.0,120.0,119.0
-0.066737056,2.353633E-4,0.6379681,176.0,140.0,141.0
-0.0658623,0.0029469226,0.6380304,144.0,138.0,154.0
-0.066737056,0.0056488295,0.6379681,114.0,89.0,116.0
-0.066737056,0.008355563,0.6379681,121.0,83.0,102.0
-0.0658623,0.011080442,0.6380304,141.0,96.0,113.0
-0.0658623,0.013791615,0.6380304,170.0,125.0,133.0
-0.0658623,0.016502788,0.6380304,134.0,110.0,139.0
-0.066737056,0.019182494,0.6379681,130.0,100.0,116.0
-0.066737056,0.021889228,0.6379681,150.0,99.0,114.0
-0.06498468,0.024676787,0.6380929,135.0,99.0,118.0
-0.06322068,0.02748273,0.63821846,142.0,104.0,120.0
-0.06410414,0.030157594,0.6381556,134.0,102.0,111.0
-0.06498468,0.03282367,0.6380929,131.0,93.0,97.0
-0.066737056,0.03542289,0.6379681,134.0,95.0,102.0
-0.066737056,0.038129628,0.6379681,129.0,86.0,111.0
-0.066737056,0.04083636,0.6379681,128.0,107.0,108.0
-0.0658623,0.04361452,0.6380304,130.0,86.0,120.0
-0.06498468,0.04640181,0.6380929,137.0,100.0,129.0
-0.06498468,0.04911744,0.6380929,147.0,112.0,135.0
-0.06410414,0.051918373,0.6381556,151.0,118.0,138.0
-0.06410414,0.054638468,0.6381556,151.0,115.0,141.0
-0.06322068,0.057453126,0.63821846,158.0,122.0,141.0
-0.06410414,0.060078666,0.6381556,161.0,114.0,137.0
-0.06410414,0.06279876,0.6381556,147.0,123.0,150.0
-0.06410414,0.065518856,0.6381556,145.0,100.0,117.0
-0.06410414,0.06823896,0.6381556,132.0,98.0,128.0
-0.07278103,-0.053288408,0.634876,164.0,157.0,206.0
-0.071926,-0.050694432,0.6349326,154.0,158.0,186.0
-0.07106823,-0.04809203,0.6349893,149.0,133.0,157.0
-0.07106823,-0.04540728,0.6349893,154.0,115.0,137.0
-0.0744828,-0.042446733,0.6347635,151.0,109.0,122.0
-0.0753296,-0.039715216,0.63470745,165.0,112.0,123.0
-0.0753296,-0.037052095,0.63470745,161.0,117.0,115.0
-0.07617366,-0.034333654,0.6346516,154.0,97.0,128.0
-0.07363331,-0.03182843,0.6348196,143.0,110.0,124.0
-0.0744828,-0.029109646,0.6347635,151.0,113.0,131.0
-0.07363331,-0.026484972,0.6348196,156.0,119.0,131.0
-0.07363331,-0.023813242,0.6348196,161.0,128.0,140.0
-0.07363331,-0.021141512,0.6348196,196.0,156.0,167.0
-0.07278103,-0.018499691,0.634876,178.0,161.0,213.0
-0.07106823,-0.015875041,0.6349893,148.0,90.0,103.0
-0.07278103,-0.0131475795,0.634876,155.0,102.0,107.0
-0.07363331,-0.010454597,0.6348196,144.0,105.0,115.0
-0.0744828,-0.0077703074,0.6347635,168.0,117.0,118.0
-0.07363331,-0.005111139,0.6348196,156.0,126.0,129.0
-0.07278103,-0.0024433595,0.634876,193.0,153.0,196.0
-0.07106823,2.3345168E-4,0.6349893,162.0,114.0,129.0
-0.07278103,0.002908751,0.634876,180.0,127.0,117.0
-0.07106823,0.0056029498,0.6349893,158.0,125.0,122.0
-0.06934422,0.013701711,0.63510334,173.0,108.0,125.0
-0.06934422,0.016395211,0.63510334,186.0,134.0,128.0
-0.06934422,0.01908871,0.63510334,132.0,101.0,105.0
-0.06760895,0.021853438,0.63521814,130.0,102.0,115.0
-0.07363331,0.02427788,0.6348196,144.0,112.0,116.0
-0.07363331,0.02694961,0.6348196,143.0,105.0,122.0
-0.07363331,0.02962134,0.6348196,139.0,104.0,127.0
-0.071926,0.032397814,0.6349326,132.0,96.0,119.0
-0.070207596,0.035192356,0.63504624,132.0,99.0,132.0
-0.07106823,0.037819937,0.6349893,134.0,94.0,114.0
-0.070207596,0.04057059,0.63504624,133.0,102.0,118.0
-0.07106823,0.043189436,0.6349893,134.0,99.0,128.0
-0.06934422,0.046023708,0.63510334,133.0,95.0,123.0
-0.070207596,0.04863794,0.63504624,138.0,104.0,132.0
-0.070207596,0.05132706,0.63504624,145.0,111.0,121.0
-0.070207596,0.054016177,0.63504624,142.0,110.0,137.0
-0.06934422,0.056797706,0.63510334,143.0,107.0,131.0
-0.06934422,0.059491206,0.63510334,143.0,106.0,118.0
-0.06847799,0.062286213,0.6351607,144.0,107.0,127.0
-0.06847799,0.06498411,0.6351607,140.0,107.0,131.0
-0.06760895,0.06779267,0.63521814,138.0,101.0,126.0
-0.07363331,-0.053202264,0.6321622,156.0,142.0,172.0
-0.07278103,-0.050612353,0.63221425,152.0,133.0,156.0
-0.071926,-0.048014037,0.6322665,144.0,125.0,153.0
-0.071926,-0.045333643,0.6322665,155.0,118.0,136.0
-0.07617366,-0.04231016,0.63200694,153.0,123.0,128.0
-0.07701498,-0.03958764,0.63195556,163.0,108.0,129.0
-0.07701498,-0.036933076,0.63195556,166.0,120.0,141.0
-0.07701498,-0.034278512,0.63195556,157.0,121.0,140.0
-0.07785362,-0.031573236,0.6319043,155.0,106.0,125.0
-0.0803535,-0.028784454,0.6317516,151.0,131.0,159.0
-0.078689575,-0.026230557,0.6318532,143.0,111.0,140.0
-0.07701498,-0.023660254,0.63195556,143.0,111.0,129.0
-0.07617366,-0.02103948,0.63200694,183.0,136.0,137.0
-0.0753296,-0.018410264,0.63205856,179.0,154.0,145.0
-0.0744828,-0.015772559,0.6321103,141.0,93.0,95.0
-0.0744828,-0.013105142,0.6321103,139.0,99.0,105.0
-0.07701498,-0.010387431,0.63195556,147.0,93.0,106.0
-0.07785362,-0.0077204662,0.6319043,165.0,119.0,119.0
-0.07952285,-0.00505395,0.6318023,137.0,106.0,111.0
-0.07701498,-0.0024237374,0.63195556,164.0,124.0,108.0
-0.07701498,2.3082699E-4,0.63195556,124.0,89.0,94.0
-0.07701498,0.0028853915,0.63195556,149.0,93.0,108.0
-0.0744828,0.005566779,0.6321103,141.0,96.0,99.0
-0.07701498,0.013503649,0.63195556,180.0,131.0,113.0
-0.0753296,0.016210286,0.63205856,183.0,139.0,125.0
-0.07701498,0.018812777,0.63195556,143.0,99.0,109.0
-0.07701498,0.021467343,0.63195556,136.0,110.0,118.0
-0.07617366,0.024160711,0.63200694,134.0,107.0,113.0
-0.0753296,0.026862761,0.63205856,141.0,114.0,118.0
-0.07617366,0.02947838,0.63200694,141.0,114.0,119.0
-0.07701498,0.0320856,0.63195556,133.0,105.0,108.0
-0.07617366,0.03479605,0.63200694,142.0,105.0,111.0
-0.07617366,0.037454884,0.63200694,138.0,108.0,123.0
-0.07617366,0.04011372,0.63200694,159.0,124.0,125.0
-0.0753296,0.042841475,0.63205856,156.0,113.0,119.0
-0.0744828,0.045578036,0.6321103,146.0,112.0,118.0
-0.07363331,0.04832344,0.6321622,154.0,125.0,121.0
-0.07363331,0.05099517,0.6321622,150.0,117.0,130.0
-0.07278103,0.053753797,0.63221425,147.0,112.0,122.0
-0.07278103,0.05642985,0.63221425,140.0,114.0,117.0
-0.07278103,0.059105907,0.63221425,135.0,100.0,121.0
-0.07363331,0.06168209,0.6321622,137.0,113.0,120.0
-0.07363331,0.064353816,0.6321622,140.0,116.0,136.0
-0.07363331,0.06702555,0.6321622,152.0,106.0,126.0
-0.07278103,-0.050612353,0.6295525,163.0,112.0,127.0
-0.07106823,-0.04809203,0.6296485,163.0,114.0,132.0
-0.08690423,-0.044047806,0.6287609,166.0,130.0,144.0
-0.08609444,-0.041508842,0.62880623,166.0,130.0,139.0
-0.078689575,-0.036814816,0.6292213,174.0,121.0,132.0
-0.078689575,-0.03416875,0.6292213,164.0,116.0,135.0
-0.083649635,-0.03122276,0.62894326,150.0,123.0,132.0
-0.08118147,-0.02873859,0.6290816,161.0,161.0,195.0
-0.08118147,-0.026105175,0.6290816,139.0,134.0,154.0
-0.0803535,-0.023509216,0.62912804,127.0,99.0,119.0
-0.0803535,-0.020871596,0.62912804,130.0,99.0,107.0
-0.08118147,-0.018204926,0.6290816,128.0,85.0,102.0
-0.083649635,-0.015497431,0.62894326,128.0,90.0,89.0
-0.082829535,-0.012896994,0.6289892,128.0,91.0,99.0
-0.08200681,-0.010288284,0.62903535,134.0,92.0,108.0
-0.08200681,-0.007659057,0.62903535,151.0,97.0,113.0
-0.082829535,-0.0050218413,0.6289892,148.0,109.0,110.0
-0.08200681,-0.0024006031,0.62903535,148.0,94.0,123.0
-0.08118147,2.2898805E-4,0.6290816,155.0,105.0,117.0
-0.08200681,0.0028578506,0.62903535,143.0,111.0,111.0
-0.082829535,0.0054783626,0.6289892,141.0,103.0,102.0
-0.083649635,0.008090563,0.62894326,143.0,92.0,103.0
-0.083649635,0.010711452,0.62894326,134.0,96.0,103.0
-0.0803535,0.013417448,0.62912804,160.0,111.0,112.0
-0.0803535,0.016055066,0.62912804,155.0,109.0,106.0
-0.07952285,0.018722566,0.6291746,142.0,98.0,107.0
-0.07952285,0.0213644,0.6291746,130.0,100.0,103.0
-0.07952285,0.024006234,0.6291746,124.0,85.0,78.0
-0.07952285,0.02664807,0.6291746,124.0,91.0,95.0
-0.0803535,0.02924316,0.62912804,116.0,81.0,96.0
-0.07785362,0.032034148,0.62926817,119.0,89.0,109.0
-0.078689575,0.034628928,0.6292213,128.0,86.0,98.0
-0.078689575,0.03727499,0.6292213,131.0,96.0,106.0
-0.078689575,0.039921056,0.6292213,132.0,93.0,118.0
-0.07952285,0.04249908,0.6291746,129.0,91.0,102.0
-0.078689575,0.045213185,0.6292213,133.0,95.0,117.0
-0.07785362,0.047935996,0.62926817,136.0,88.0,112.0
-0.07701498,0.05066755,0.6293152,132.0,97.0,108.0
-0.07617366,0.053407893,0.62936234,123.0,96.0,107.0
-0.07701498,0.05597668,0.6293152,131.0,97.0,92.0
-0.07701498,0.058631245,0.6293152,129.0,90.0,100.0
-0.07785362,0.06118753,0.62926817,131.0,90.0,115.0
-0.07785362,0.06383784,0.62926817,133.0,91.0,113.0
-0.078689575,0.0663817,0.6292213,136.0,103.0,119.0
-0.07617366,0.069360904,0.62936234,137.0,87.0,121.0
-0.088516176,-0.051697984,0.6260882,184.0,142.0,138.0
-0.08690423,-0.04925654,0.6261704,176.0,130.0,157.0
-0.08771145,-0.04657878,0.6261292,172.0,127.0,149.0
-0.08771145,-0.04397851,0.6261292,164.0,124.0,145.0
-0.08771145,-0.041378237,0.6261292,138.0,72.0,115.0
-0.08771145,-0.038777966,0.6261292,139.0,92.0,110.0
-0.08690423,-0.0362347,0.6261704,134.0,108.0,115.0
-0.08690423,-0.03363033,0.6261704,129.0,96.0,112.0
-0.08690423,-0.031025961,0.6261704,137.0,100.0,106.0
-0.08446717,-0.028556587,0.6262947,139.0,100.0,112.0
-0.08690423,-0.025817225,0.6261704,129.0,93.0,112.0
-0.08690423,-0.023212856,0.6261704,128.0,91.0,116.0
-0.08690423,-0.020608487,0.6261704,136.0,121.0,114.0
-0.08446717,-0.018089633,0.6262947,128.0,92.0,122.0
-0.08446717,-0.015472894,0.6262947,124.0,92.0,118.0
-0.08609444,-0.012815575,0.6262117,123.0,89.0,104.0
-0.08528209,-0.010223231,0.6262531,121.0,83.0,100.0
-0.08609444,-0.007598617,0.6262117,116.0,76.0,94.0
-0.08690423,-0.004982275,0.6261704,125.0,86.0,86.0
-0.08609444,-0.0023816593,0.6262117,124.0,82.0,46.0
-0.08446717,2.2753786E-4,0.6262947,123.0,81.0,95.0
-0.08528209,0.0028397804,0.6262531,126.0,91.0,107.0
-0.08446717,0.0054610153,0.6262947,125.0,92.0,107.0
-0.08609444,0.008052257,0.6262117,122.0,85.0,92.0
-0.08528209,0.010677587,0.6262531,119.0,90.0,99.0
-0.08528209,0.01329019,0.6262531,115.0,90.0,98.0
-0.08446717,0.01592797,0.6262947,110.0,88.0,96.0
-0.083649635,0.018574117,0.6263364,115.0,93.0,93.0
-0.082829535,0.02122867,0.62637824,122.0,93.0,101.0
-0.082829535,0.02385372,0.62637824,124.0,90.0,92.0
-0.083649635,0.026436782,0.6263364,118.0,86.0,94.0
-0.08446717,0.029011663,0.6262947,120.0,90.0,102.0
-0.083649635,0.031678557,0.6263364,121.0,93.0,113.0
-0.08446717,0.03424514,0.6262947,123.0,96.0,110.0
-0.08200681,0.0370378,0.6264202,118.0,96.0,94.0
-0.08200681,0.03966703,0.6264202,132.0,91.0,111.0
-0.08200681,0.042296253,0.6264202,133.0,96.0,121.0
-0.08200681,0.04492548,0.6264202,133.0,98.0,117.0
-0.083649635,0.047403887,0.6263364,132.0,93.0,110.0
-0.08446717,0.04994557,0.6262947,126.0,99.0,107.0
-0.08609444,0.052396398,0.6262117,122.0,89.0,98.0
-0.08200681,0.05544239,0.6264202,120.0,90.0,102.0
-0.08118147,0.058164146,0.6264623,126.0,93.0,109.0
-0.08118147,0.06079756,0.6264623,131.0,94.0,111.0
-0.08118147,0.06343098,0.6264623,125.0,97.0,114.0
-0.08118147,0.066064395,0.6264623,132.0,99.0,111.0
-0.08118147,0.06869781,0.6264623,124.0,93.0,122.0
-0.09250212,-0.051295105,0.62332267,117.0,35.0,92.0
-0.089318395,-0.049024787,0.623469,122.0,75.0,100.0
-0.09011805,-0.046359964,0.6234322,134.0,94.0,108.0
-0.09091526,-0.04370347,0.6233956,138.0,108.0,96.0
-0.09011805,-0.04118385,0.6234322,134.0,95.0,114.0
-0.09011805,-0.038595796,0.6234322,135.0,107.0,91.0
-0.089318395,-0.03606421,0.623469,130.0,96.0,115.0
-0.09011805,-0.033419684,0.6234322,131.0,94.0,105.0
-0.089318395,-0.030879982,0.623469,134.0,101.0,113.0
-0.089318395,-0.028287867,0.623469,129.0,96.0,108.0
-0.088516176,-0.025736116,0.62350583,120.0,85.0,109.0
-0.088516176,-0.02313993,0.62350583,121.0,92.0,123.0
-0.08771145,-0.020576065,0.62354285,128.0,88.0,112.0
-0.088516176,-0.012755183,0.62350583,119.0,85.0,103.0
-0.08771145,-0.010174979,0.62354285,115.0,78.0,93.0
-0.08771145,-0.004974437,0.62354285,124.0,86.0,93.0
-0.089318395,-0.0023667181,0.623469,123.0,89.0,99.0
-0.08690423,2.2646223E-4,0.6235799,112.0,80.0,100.0
-0.08690423,0.0028308309,0.6235799,123.0,89.0,95.0
-0.08771145,0.0054266485,0.62354285,124.0,89.0,93.0
-0.089318395,0.008001741,0.623469,124.0,87.0,99.0
-0.08771145,0.0106271915,0.62354285,129.0,86.0,104.0
-0.088516176,0.013206684,0.62350583,142.0,89.0,99.0
-0.088516176,0.015802871,0.62350583,128.0,93.0,109.0
-0.088516176,0.018399058,0.62350583,128.0,92.0,106.0
-0.08771145,0.021028277,0.62354285,135.0,101.0,109.0
-0.08690423,0.02366578,0.6235799,143.0,111.0,120.0
-0.088516176,0.026187617,0.62350583,131.0,94.0,116.0
-0.08771145,0.02882909,0.62354285,129.0,107.0,114.0
-0.088516176,0.03137999,0.62350583,127.0,102.0,118.0
-0.08609444,0.034137048,0.6236172,130.0,106.0,129.0
-0.08609444,0.036745526,0.6236172,130.0,97.0,114.0
-0.08528209,0.039416213,0.6236545,132.0,87.0,124.0
-0.08528209,0.042028815,0.6236545,126.0,101.0,105.0
-0.08446717,0.044712096,0.6236919,134.0,103.0,108.0
-0.08609444,0.047179442,0.6236172,140.0,114.0,116.0
-0.08690423,0.049709465,0.6235799,131.0,95.0,106.0
-0.08771145,0.05223153,0.62354285,117.0,92.0,98.0
-0.08690423,0.054918204,0.6235799,128.0,96.0,119.0
-0.083649635,0.057887442,0.6237295,144.0,99.0,114.0
-0.082829535,0.060604434,0.6237672,134.0,98.0,110.0
-0.083649635,0.06312922,0.6237295,144.0,104.0,119.0
-0.08446717,0.06564601,0.6236919,142.0,112.0,121.0
-0.08690423,0.06794005,0.6235799,138.0,104.0,118.0
-0.09564644,-0.05353729,0.6206319,134.0,91.0,103.0
-0.09564644,-0.050977297,0.6206319,124.0,80.0,102.0
-0.09642643,-0.04834242,0.6205999,114.0,77.0,99.0
-0.09564644,-0.045857307,0.6206319,134.0,91.0,108.0
-0.09407914,-0.04343186,0.62069595,136.0,97.0,100.0
-0.09407914,-0.03829596,0.62069595,136.0,98.0,106.0
-0.09329188,-0.035783604,0.6207282,128.0,93.0,105.0
-0.09170991,-0.033315346,0.62079287,125.0,87.0,97.0
-0.09329188,-0.030639712,0.6207282,121.0,78.0,53.0
-0.09407914,-0.028024158,0.62069595,119.0,81.0,91.0
-0.09250212,-0.025535557,0.6207605,126.0,76.0,94.0
-0.09250212,-0.022959603,0.6207605,128.0,87.0,103.0
-0.09407914,-0.012616456,0.62069595,115.0,79.0,97.0
-0.09486401,-0.010032916,0.6206639,111.0,75.0,86.0
-0.09642643,-0.0074458485,0.6205999,114.0,74.0,71.0
-0.09170991,-0.002355635,0.62079287,122.0,85.0,102.0
-0.09170991,2.2434117E-4,0.62079287,122.0,85.0,96.0
-0.09564644,0.005342594,0.6206319,129.0,94.0,100.0
-0.09091526,0.00797672,0.6208254,128.0,93.0,107.0
-0.09250212,0.010527811,0.6207605,118.0,82.0,82.0
-0.09329188,0.013083374,0.6207282,127.0,83.0,74.0
-0.09250212,0.01567972,0.6207605,134.0,102.0,95.0
-0.09250212,0.018255675,0.6207605,131.0,95.0,112.0
-0.09170991,0.02086415,0.62079287,129.0,102.0,102.0
-0.09170991,0.023444125,0.62079287,126.0,104.0,110.0
-0.09170991,0.026024101,0.62079287,132.0,105.0,123.0
-0.09091526,0.028648796,0.6208254,132.0,102.0,133.0
-0.09170991,0.031184053,0.62079287,131.0,96.0,102.0
-0.09170991,0.03376403,0.62079287,131.0,98.0,118.0
-0.09170991,0.036344007,0.62079287,137.0,103.0,114.0
-0.09091526,0.038984835,0.6208254,142.0,107.0,152.0
-0.09091526,0.04156884,0.6208254,141.0,103.0,129.0
-0.09011805,0.049398106,0.620858,133.0,96.0,112.0
-0.09011805,0.05198616,0.620858,136.0,96.0,116.0
-0.08690423,0.06012694,0.6209895,128.0,104.0,124.0
-0.089318395,0.062436152,0.62089074,130.0,100.0,141.0
-0.088516176,0.06513042,0.6209235,134.0,101.0,135.0
-0.088516176,0.067726605,0.6209235,132.0,97.0,102.0
-0.09797919,-0.050741516,0.6180019,139.0,111.0,100.0
-0.09797919,-0.04819336,0.6180019,151.0,104.0,118.0
-0.09642643,-0.04578639,0.61805755,140.0,110.0,114.0
-0.09952241,-0.04296457,0.61794657,131.0,91.0,110.0
-0.103339314,-0.037595004,0.61780965,131.0,95.0,101.0
-0.10258061,-0.035127636,0.6178369,130.0,91.0,91.0
-0.09720403,-0.030403152,0.61802965,121.0,82.0,93.0
-0.09720403,-0.027851062,0.61802965,116.0,79.0,93.0
-0.09797919,-0.017615506,0.6180019,119.0,78.0,90.0
-0.09797919,-0.015067353,0.6180019,119.0,84.0,71.0
-0.09720403,-0.012538529,0.61802965,118.0,83.0,89.0
-0.09797919,-0.009971044,0.6180019,119.0,89.0,90.0
-0.09797919,-0.007422889,0.6180019,118.0,79.0,85.0
-0.09564644,0.0027825986,0.6180855,125.0,78.0,109.0
-0.09720403,0.005326094,0.61802965,123.0,85.0,93.0
-0.09720403,0.007878183,0.61802965,129.0,90.0,109.0
-0.09720403,0.010430272,0.61802965,127.0,89.0,105.0
-0.09797919,0.012962346,0.6180019,127.0,88.0,108.0
-0.09564644,0.015582574,0.6180855,120.0,81.0,107.0
-0.09642643,0.01811451,0.61805755,132.0,97.0,108.0
-0.09642643,0.020670546,0.61805755,128.0,99.0,113.0
-0.09486401,0.023298647,0.6181136,136.0,105.0,116.0
-0.09564644,0.025822554,0.6180855,141.0,107.0,123.0
-0.09486401,0.02842658,0.6181136,125.0,104.0,125.0
-0.09486401,0.030990547,0.6181136,133.0,96.0,116.0
-0.09407914,0.03360665,0.6181417,144.0,114.0,114.0
-0.09329188,0.036230892,0.61816996,138.0,105.0,122.0
-0.09486401,0.051502276,0.6181136,132.0,96.0,124.0
-0.09564644,0.056542493,0.6180855,131.0,92.0,108.0
-0.09564644,0.059102487,0.6180855,129.0,92.0,106.0
-0.09407914,0.0618541,0.6181417,127.0,97.0,118.0
-0.09091526,0.06482493,0.6182552,112.0,93.0,103.0
-0.09170991,0.06730372,0.6182267,129.0,94.0,106.0
-0.09250212,0.06977478,0.6181983,127.0,93.0,111.0
-0.10029048,-0.055580746,0.61539614,178.0,132.0,117.0
-0.10105619,-0.052963044,0.61537254,145.0,109.0,114.0
-0.101819575,-0.05035335,0.615349,144.0,105.0,107.0
-0.103339314,-0.047678795,0.6153022,146.0,102.0,98.0
-0.103339314,-0.045157846,0.6153022,134.0,99.0,120.0
-0.103339314,-0.0426369,0.6153022,131.0,94.0,105.0
-0.1040957,-0.040054858,0.6152789,133.0,92.0,88.0
-0.104849815,-0.037480667,0.61525565,135.0,93.0,106.0
-0.1040957,-0.035020642,0.6152789,134.0,97.0,106.0
-0.103339314,-0.03255311,0.6153022,138.0,92.0,110.0
-0.103339314,-0.030032162,0.6153022,123.0,81.0,108.0
-0.103339314,-0.027511215,0.6153022,121.0,87.0,98.0
-0.10105619,-0.020040074,0.61537254,123.0,82.0,94.0
-0.101819575,-0.017480751,0.615349,116.0,87.0,86.0
-0.10258061,-0.014929248,0.61532557,117.0,78.0,76.0
-0.101819575,-0.012423428,0.615349,123.0,84.0,82.0
-0.10029048,-0.009925137,0.61539614,116.0,85.0,86.0
-0.10105619,-0.0073773926,0.61537254,114.0,73.0,64.0
-0.10105619,-0.0048448564,0.61537254,119.0,83.0,61.0
-0.10105619,-0.00231232,0.61537254,125.0,93.0,91.0
-0.101819575,2.1987913E-4,0.615349,140.0,112.0,113.0
-0.10258061,0.0027443417,0.61532557,133.0,103.0,101.0
-0.10105619,0.0052852887,0.61537254,133.0,103.0,91.0
-0.101819575,0.0078058634,0.615349,135.0,105.0,109.0
-0.10105619,0.010350361,0.61537254,135.0,95.0,108.0
-0.10105619,0.012882897,0.61537254,128.0,93.0,101.0
-0.09952241,0.015462821,0.6154198,135.0,97.0,99.0
-0.09720403,0.01808654,0.6154912,130.0,97.0,105.0
-0.10029048,0.020511936,0.61539614,128.0,104.0,97.0
-0.10105619,0.023013042,0.61537254,129.0,99.0,99.0
-0.10029048,0.025584782,0.61539614,127.0,98.0,109.0
-0.10029048,0.028121205,0.61539614,135.0,98.0,112.0
-0.09952241,0.03070475,0.6154198,129.0,96.0,101.0
-0.09642643,0.033450726,0.6155152,132.0,96.0,109.0
-0.09329188,0.036230892,0.61561173,134.0,103.0,118.0
-0.10105619,0.03820826,0.61537254,129.0,93.0,97.0
-0.101819575,0.04067846,0.615349,132.0,93.0,101.0
-0.10029048,0.04333974,0.61539614,131.0,96.0,103.0
-0.09875202,0.051105868,0.6154435,133.0,88.0,113.0
-0.09797919,0.053732816,0.6154673,128.0,94.0,114.0
-0.09797919,0.05628097,0.6154673,133.0,96.0,105.0
-0.10105619,0.05846855,0.61537254,126.0,90.0,97.0
-0.09797919,0.06392544,0.6154673,132.0,97.0,108.0
-0.09797919,0.06647359,0.6154673,136.0,100.0,115.0
-0.09797919,0.06902175,0.6154673,136.0,99.0,119.0
-0.10105619,-0.055495583,0.6128535,179.0,137.0,112.0
-0.101819575,-0.052882012,0.61283386,153.0,114.0,115.0
-0.103339314,-0.050199743,0.6127947,143.0,117.0,114.0
-0.104849815,-0.047533788,0.6127558,137.0,102.0,99.0
-0.104849815,-0.04502051,0.6127558,137.0,102.0,125.0
-0.10560161,-0.042442687,0.6127364,136.0,100.0,104.0
-0.10560161,-0.039933223,0.6127364,142.0,100.0,105.0
-0.10635114,-0.037367024,0.6127171,136.0,99.0,99.0
-0.10635114,-0.034861363,0.6127171,137.0,102.0,112.0
-0.10635114,-0.032355703,0.6127171,135.0,101.0,109.0
-0.10560161,-0.029895365,0.6127364,131.0,96.0,117.0
-0.10560161,-0.019857507,0.6127364,130.0,83.0,87.0
-0.10560161,-0.017348042,0.6127364,106.0,78.0,80.0
-0.104849815,-0.014861141,0.6127558,104.0,66.0,71.0
-0.10560161,-0.012329113,0.6127364,118.0,79.0,88.0
-0.104849815,-0.00983458,0.6127558,119.0,83.0,83.0
-0.104849815,-0.0073213,0.6127558,98.0,81.0,86.0
-0.1040957,-0.004815342,0.6127752,119.0,78.0,85.0
-0.10560161,-0.0022912547,0.6127364,128.0,91.0,106.0
-0.10560161,2.1820987E-4,0.6127364,132.0,97.0,104.0
-0.10560161,0.0027276746,0.6127364,128.0,97.0,107.0
-0.10560161,0.0052371393,0.6127364,133.0,98.0,91.0
-0.10635114,0.0077348594,0.6127171,135.0,98.0,102.0
-0.10635114,0.010240519,0.6127171,135.0,103.0,107.0
-0.104849815,0.012784945,0.6127558,129.0,92.0,107.0
-0.10560161,0.015274998,0.6127364,126.0,93.0,94.0
-0.1070984,0.01773062,0.6126979,114.0,94.0,98.0
-0.1040957,0.02035574,0.6127752,111.0,86.0,89.0
-0.1040957,0.022872848,0.6127752,123.0,89.0,94.0
-0.1040957,0.025389958,0.6127752,129.0,99.0,98.0
-0.103339314,0.027949631,0.6127947,131.0,103.0,103.0
-0.103339314,0.030470578,0.6127947,132.0,102.0,113.0
-0.10258061,0.033041924,0.61281425,134.0,100.0,110.0
-0.103339314,0.035512473,0.6127947,129.0,102.0,109.0
-0.10258061,0.03809152,0.61281425,120.0,67.0,71.0
-0.10258061,0.040616322,0.61281425,126.0,84.0,97.0
-0.10258061,0.04314112,0.61281425,128.0,94.0,107.0
-0.10105619,0.048338406,0.6128535,131.0,90.0,108.0
-0.101819575,0.050793108,0.61283386,120.0,88.0,100.0
-0.10258061,0.053240314,0.61281425,126.0,96.0,119.0
-0.10258061,0.05576511,0.61281425,129.0,98.0,114.0
-0.103339314,0.058201,0.6127947,134.0,95.0,107.0
-0.10105619,0.061001085,0.6128535,134.0,94.0,101.0
-0.10258061,0.06333951,0.61281425,122.0,94.0,107.0
-0.10105619,0.06606616,0.6128535,136.0,103.0,101.0
-0.10105619,0.068598695,0.6128535,145.0,103.0,122.0
-0.104849815,-0.052560348,0.61025596,148.0,109.0,116.0
-0.10635114,-0.049895324,0.61022484,139.0,109.0,120.0
-0.1070984,-0.047317926,0.61020935,131.0,101.0,109.0
-0.1070984,-0.04481606,0.61020935,142.0,108.0,120.0
-0.1070984,-0.042314194,0.61020935,141.0,107.0,103.0
-0.1070984,-0.039812326,0.61020935,135.0,103.0,108.0
-0.1070984,-0.03731046,0.61020935,131.0,94.0,102.0
-0.1070984,-0.03480859,0.61020935,130.0,95.0,121.0
-0.1070984,-0.032306723,0.61020935,131.0,95.0,101.0
