x,y,z,r,g,b
-0.0,0.0,0.0,182.0,152.0,175.0
-0.0,0.0,0.0,182.0,152.0,175.0
-0.0,0.0,0.0,182.0,152.0,175.0
-0.0,0.0,0.0,182.0,152.0,175.0
-0.0,0.0,0.0,182.0,152.0,175.0
-0.0,0.0,0.0,182.0,152.0,175.0
-0.0,0.0,0.0,182.0,152.0,175.0
-0.0,0.0,0.0,182.0,152.0,175.0
-0.0,0.0,0.0,182.0,152.0,175.0
-0.0,0.0,0.0,182.0,152.0,175.0
-0.0,0.0,0.0,182.0,152.0,175.0
-0.0,0.0,0.0,182.0,152.0,175.0
-0.0,0.0,0.0,182.0,152.0,175.0
-0.0,0.0,0.0,182.0,152.0,175.0
-0.0,0.0,0.0,182.0,152.0,175.0
-0.0,0.0,0.0,182.0,152.0,175.0
-0.0,0.0,0.0,182.0,152.0,175.0
-0.0,0.0,0.0,182.0,152.0,175.0
-0.0,0.0,0.0,182.0,152.0,175.0
-0.0,0.0,0.0,182.0,152.0,175.0
-0.0,0.0,0.0,182.0,152.0,175.0
-0.0,0.0,0.0,182.0,152.0,175.0
-0.0,0.0,0.0,182.0,152.0,175.0
-0.0,-0.0,0.0,173.0,153.0,153.0
-0.0,-0.0,0.0,173.0,153.0,153.0
-0.0,-0.0,0.0,173.0,153.0,153.0
-0.0,-0.0,0.0,173.0,153.0,153.0
-0.0,-0.0,0.0,173.0,153.0,153.0
-0.0,-0.0,0.0,173.0,153.0,153.0
-0.0,-0.0,0.0,173.0,153.0,153.0
-0.0,-0.0,0.0,173.0,153.0,153.0
-0.0,-0.0,0.0,173.0,153.0,153.0
-0.0,-0.0,0.0,173.0,153.0,153.0
-0.0,0.0,0.0,173.0,153.0,153.0
-0.0,0.0,0.0,173.0,153.0,153.0
-0.0,0.0,0.0,173.0,153.0,153.0
-0.0,0.0,0.0,173.0,153.0,153.0
-0.0,0.0,0.0,173.0,153.0,153.0
-0.0,0.0,0.0,173.0,153.0,153.0
-0.0,0.0,0.0,173.0,153.0,153.0
-0.0,0.0,0.0,173.0,153.0,153.0
-0.0,0.0,0.0,173.0,153.0,153.0
-0.0,0.0,0.0,173.0,153.0,153.0
-0.0,0.0,0.0,173.0,153.0,153.0
-0.0,0.0,0.0,173.0,153.0,153.0
-0.0,0.0,0.0,173.0,153.0,153.0
-0.0,0.0,0.0,173.0,153.0,153.0
-0.0,0.0,0.0,173.0,153.0,153.0
-0.0,0.0,0.0,173.0,153.0,153.0
-0.0,0.0,0.0,173.0,153.0,153.0
-0.0,0.0,0.0,173.0,153.0,153.0
-0.0,0.0,0.0,173.0,153.0,153.0
-0.0,0.0,0.0,173.0,153.0,153.0
-0.0,0.0,0.0,173.0,153.0,153.0
-0.0,0.0,0.0,173.0,153.0,153.0
-0.0,0.0,0.0,173.0,153.0,153.0
-0.0,0.0,0.0,173.0,153.0,153.0
-0.0,0.0,0.0,173.0,153.0,153.0
-0.0,0.0,0.0,173.0,153.0,153.0
-0.0,0.0,0.0,173.0,153.0,153.0
-0.0,0.0,0.0,173.0,153.0,153.0
-0.0,0.0,0.0,173.0,153.0,153.0
-0.0,0.0,0.0,173.0,153.0,153.0
-0.0,0.0,0.0,173.0,153.0,153.0
-0.0,0.0,0.0,173.0,153.0,153.0
-0.0,0.0,0.0,173.0,153.0,153.0
-0.0,0.0,0.0,173.0,153.0,153.0
-0.0,0.0,0.0,173.0,153.0,153.0
-0.0,0.0,0.0,173.0,153.0,153.0
-0.0,0.0,0.0,173.0,153.0,153.0
-0.0,0.0,0.0,173.0,153.0,153.0
-0.0,0.0,0.0,173.0,153.0,153.0
-0.0,0.0,0.0,173.0,153.0,153.0
-0.0,0.0,0.0,173.0,153.0,153.0
-0.0,0.0,0.0,173.0,153.0,153.0
-0.0,0.0,0.0,173.0,153.0,153.0
-0.0,0.0,0.0,173.0,153.0,153.0
-0.0,-0.0,0.0,173.0,153.0,153.0
-0.0,-0.0,0.0,173.0,153.0,153.0
-0.0,-0.0,0.0,173.0,153.0,153.0
-0.0,-0.0,0.0,173.0,153.0,153.0
-0.0,-0.0,0.0,173.0,153.0,153.0
-0.0,-0.0,0.0,173.0,153.0,153.0
-0.0,-0.0,0.0,173.0,153.0,153.0
-0.0,-0.0,0.0,173.0,153.0,153.0
-0.0,-0.0,0.0,173.0,153.0,153.0
-0.0,-0.0,0.0,173.0,153.0,153.0
-0.0,0.0,0.0,173.0,153.0,153.0
-0.0,0.0,0.0,173.0,153.0,153.0
-0.0,0.0,0.0,173.0,153.0,153.0
-0.0,0.0,0.0,173.0,153.0,153.0
-0.0,0.0,0.0,173.0,153.0,153.0
-0.0,0.0,0.0,173.0,153.0,153.0
-0.0,0.0,0.0,173.0,153.0,153.0
-0.0,0.0,0.0,173.0,153.0,153.0
-0.0,0.0,0.0,173.0,153.0,153.0
-0.0,0.0,0.0,173.0,153.0,153.0
-0.0,0.0,0.0,173.0,153.0,153.0
-0.0,0.0,0.0,173.0,153.0,153.0
-0.0,0.0,0.0,173.0,153.0,153.0
-0.0,0.0,0.0,173.0,153.0,153.0
-0.0,0.0,0.0,173.0,153.0,153.0
